iter	Logloss
0	0.1528147522
1	0.05779007762
2	0.03426446732
3	0.02701984393
4	0.02457343289
5	0.02296930047
6	0.02204684891
7	0.02163678181
8	0.02139690749
9	0.02115952379
10	0.02100828163
11	0.0207714981
12	0.0206714878
13	0.02048512574
14	0.02038228411
15	0.02029440878
16	0.02015361448
17	0.02005772355
18	0.01989325618
19	0.0197732078
20	0.01971832559
21	0.01958781014
22	0.01952567755
23	0.0194732836
24	0.01929322456
25	0.01925102939
26	0.0191997274
27	0.01916848068
28	0.01910084898
29	0.01901951473
30	0.01898467944
31	0.01883017136
32	0.01870494537
33	0.01861046168
34	0.01854887434
35	0.01850438236
36	0.01846513228
37	0.0184247415
38	0.01839246846
39	0.01830315346
40	0.01825196968
41	0.01821809892
42	0.01820705862
43	0.01818375975
44	0.01815976962
45	0.01815279509
46	0.01812643879
47	0.01806854241
48	0.0178948403
49	0.01779299245
50	0.01775938319
51	0.01775044679
52	0.01765936071
53	0.01758689871
54	0.0175829917
55	0.01752485484
56	0.01749993758
57	0.01744799632
58	0.01743071945
59	0.01739401485
60	0.01733591765
61	0.01732384362
62	0.01725352935
63	0.01719886281
64	0.01714422521
65	0.01711689543
66	0.01705876239
67	0.01705495286
68	0.01704001325
69	0.01701836785
70	0.0169579978
71	0.0169096631
72	0.01680597583
73	0.01673590135
74	0.01671182095
75	0.01668893212
76	0.01662348056
77	0.01655759952
78	0.01653326536
79	0.01648519883
80	0.01646022536
81	0.01643277228
82	0.01641063127
83	0.01633812202
84	0.01629685192
85	0.01627370046
86	0.01622094352
87	0.01619804623
88	0.01618422503
89	0.01615464795
90	0.01615101798
91	0.01611695039
92	0.01608580768
93	0.01608412073
94	0.01602683542
95	0.015943575
96	0.01588780289
97	0.01587362067
98	0.01586452546
99	0.01579641479
100	0.01574863809
101	0.01570060691
102	0.01566282882
103	0.01563027109
104	0.01560102526
105	0.01555330839
106	0.01552049625
107	0.01551035233
108	0.015477446
109	0.01544405477
110	0.01541677403
111	0.01538527562
112	0.0153093041
113	0.01524499216
114	0.01516034927
115	0.01511648387
116	0.01508096298
117	0.01502798154
118	0.01495342074
119	0.01495104974
120	0.01490582624
121	0.01485656659
122	0.01480015721
123	0.01478129829
124	0.01475883009
125	0.01472429198
126	0.01468502438
127	0.01465626504
128	0.01462352557
129	0.01458044312
130	0.01454170607
131	0.014508799
132	0.01448510486
133	0.01446467106
134	0.01442461697
135	0.01437918312
136	0.01435013608
137	0.01432223109
138	0.01428682308
139	0.01426585636
140	0.01423291466
141	0.01420340931
142	0.01416164038
143	0.01413832303
144	0.01405869464
145	0.01398669406
146	0.01389256326
147	0.01384483648
148	0.01382462037
149	0.0137883569
150	0.01375452808
151	0.0137396205
152	0.01371825584
153	0.01367995796
154	0.0136513377
155	0.01361608458
156	0.01359648734
157	0.01358918144
158	0.01355178625
159	0.01350552772
160	0.01348449213
161	0.01348338122
162	0.01343749699
163	0.01338340956
164	0.01332544518
165	0.01329749351
166	0.01325437783
167	0.01323639549
168	0.01319706277
169	0.01315832299
170	0.01309561697
171	0.0130778252
172	0.01305954567
173	0.01303940557
174	0.01297637286
175	0.01294297901
176	0.01291928548
177	0.01291141153
178	0.01290119804
179	0.01285408624
180	0.01284225813
181	0.01281815486
182	0.01279973843
183	0.01274034924
184	0.01271841544
185	0.01271508963
186	0.01269709499
187	0.01266560491
188	0.01260416223
189	0.01257124657
190	0.01255289725
191	0.01254412549
192	0.0125114721
193	0.01245339481
194	0.01243679798
195	0.01237117866
196	0.01236215855
197	0.01234781251
198	0.01231902932
199	0.0122737919
